id,x,y,iteration
109,142.64759588317148,319.43138522102515,0
110,220.78194040108775,412.9362517089044,0
111,316.9744896880493,453.7688241297564,0
112,429.3919306543825,594.6530294711963,0
113,593.6276419021609,246.3390209404392,0
114,400.8179407411766,238.63115553222667,0
115,294.92069312772315,294.5227251917856,0
116,272.3591151701046,402.57531173252346,0
117,561.2595807287013,408.57145720803334,0
118,379.94841740137946,76.6727933034864,0
119,548.1155621741871,543.734463450358,0
120,551.100474669773,515.319511407333,0
121,59.956644137007096,497.3164150781978,0
122,498.4211495369217,287.72280178516,0
123,363.96604387528185,89.79648887955392,0
124,375.5944837417712,577.2256493053119,0
125,67.35717991281074,538.6033918840855,0
126,400.8015953331059,263.51016162605407,0
127,446.32256375294213,113.4092642182244,0
128,245.95952778095963,595.3345061634993,0
129,68.60319239122255,329.6043985833841,0
130,180.54849494576953,580.3547393316439,0
131,53.25236174681878,291.5256973454511,0
132,540.1637942353244,165.5229492736103,0
133,4.310156808247845,275.31766745046286,0
134,370.1827148960786,456.1245947512426,0
135,12.51421913178743,503.69912571071393,0
136,82.09084401529535,434.7085340963996,0
137,15.798714172698691,316.0909830396596,0
138,59.26116764930318,295.6935621410369,0
139,563.37903369336,60.67013905938232,0
140,390.67323694298335,557.6486327505474,0
141,412.456164839664,248.7574347720338,0
142,76.53010035587351,40.99701025107352,0
143,96.45362534109883,467.59339471216606,0
144,229.22193739035774,4.552134346439818,0
145,394.4231912808385,100.80750214039473,0
146,237.69131797645437,53.151368651261,0
147,157.7429636413552,461.8870514717054,0
148,138.71528364232537,506.1224936991573,0
149,345.1391288191493,72.49137958699859,0
150,334.1249033571186,179.73352791284057,0
151,166.91971373585642,307.110619441361,0
152,581.6391943763688,431.8919711437618,0
153,435.7581695542825,25.40830950105757,0
154,304.65819037171707,181.51327382720226,0
155,321.02766049313345,146.23619174797776,0
156,22.356927283984906,366.83531883519913,0
157,583.6859046867132,426.65947287132593,0
158,461.08302151615374,362.3075877118129,0
159,447.62409195490363,453.81554983609675,0
160,376.985749244656,4.809173027112568,0
161,204.51015493281903,423.0075407472181,0
162,546.5085451913119,428.849804912022,0
163,218.61381643296596,426.9860012616553,0
164,573.1937910757291,471.9961636725696,0
165,544.1385777608438,276.9448349465488,0
166,388.7428646938281,347.53582809687936,0
167,502.18355755612663,171.79908441393331,0
168,542.7284076917845,434.01554040158675,0
169,480.24929190810815,148.3587169875986,0
170,192.59274580282548,138.62829390826036,0
171,52.05238565837978,250.41594946511935,0
172,89.40300680026505,439.53279216488187,0
173,564.8654107025892,76.02603363177923,0
174,362.83777269557623,18.515225003700998,0
175,257.2694918186735,270.61491375394553,0
176,4.209959421346965,476.3966156530374,0
177,450.5282248543328,538.614580377295,0
178,453.17569182276344,390.7552319987944,0
179,267.9609301884087,80.96640379570105,0
180,209.45757655738032,105.96245556231987,0
181,16.92771630869574,149.6396859785921,0
182,428.8249624311497,91.73506136968359,0
183,212.2968250348648,558.638675476252,0
184,390.2541605321165,326.897057443263,0
185,283.4877860488583,57.098042238149205,0
186,256.793212988647,104.188968442618,0
187,563.4645004764236,514.0280913197731,0
188,231.20932219560444,233.86586208105086,0
189,154.05325281311423,377.61303014328735,0
190,330.5293256988528,12.411775016186265,0
191,471.0496614168431,7.915813826751883,0
192,236.93167228327573,48.52086768884336,0
193,198.95157637984485,213.38205699319658,0
194,393.33212780259385,101.62982561893847,0
195,409.63981427506303,524.5281064842568,0
196,20.246517330114887,63.29489053281354,0
197,457.2540532397343,279.815622639225,0
198,472.0457887049258,469.9398506271807,0
199,61.703294706894106,299.5434993830245,0
0,168.44972522505586,84.9859489709103,1
1,558.6780784711266,571.5590508670144,1
2,15.649669911823398,586.7749114079335,1
3,22.327137545626695,171.43788150700777,1
4,76.7389205491744,463.0466262784345,1
5,169.6304103887446,554.0005808267952,1
6,65.66530754926333,426.39595258685273,1
7,401.7659793425103,72.52084077951501,1
8,100.52344512470889,398.10376790034843,1
9,108.85906068456036,352.59363881686414,1
10,567.6703534775324,42.81775791718183,1
11,438.14177282887044,201.85496092059313,1
12,232.133717007784,464.9147207113427,1
13,560.168011816299,580.4901156899236,1
14,138.82762998171012,332.3833606231032,1
15,196.54286275201068,20.617980118487928,1
16,250.29610152282137,258.30251132993374,1
17,266.84979261722805,232.71114009703922,1
18,409.61987966878803,145.9490677950497,1
19,208.55407955884354,377.4151072487898,1
20,536.0212753621022,80.11186817115941,1
21,525.0620294719761,104.56839097499281,1
22,192.23073100531366,362.58465078153813,1
23,33.954131335299344,371.91105656400714,1
24,399.24113028529877,234.03929366711898,1
25,465.7899799714771,532.6235274434022,1
26,127.12751594961492,447.28030771573935,1
27,488.3282683197033,201.13191720960165,1
28,505.54616713433086,318.09970638032405,1
29,114.42075752527549,552.3203229911495,1
30,3.0219017781638864,297.89654015411617,1
31,560.4535645799509,76.42241797057774,1
32,510.21540613681896,540.7107550569876,1
33,258.35105286625804,3.493869088027919,1
34,47.07934438640186,175.66967324575435,1
35,461.42459308257395,596.4314965592139,1
36,420.4049865953973,257.2181171466786,1
37,346.85124906577335,346.0104745592574,1
38,325.5546875801736,490.3172801115419,1
39,178.27201722738397,178.23565735903975,1
40,141.2492711818071,7.834834495749204,1
41,528.2063715031825,163.3361519698277,1
42,362.7266814242533,337.92726402483993,1
43,216.73791737278057,136.20996316028857,1
44,569.1145913515413,17.02723653603695,1
45,275.89980915211663,316.606616053401,1
46,88.09764276157347,575.372220057489,1
47,353.98940923796863,188.34722046785302,1
48,211.0836650820182,145.7665590131245,1
49,234.3774891236453,35.032139315147866,1
50,474.8118063388164,0.46567934016604795,1
51,462.37908418105417,574.5591511701539,1
52,251.42911246325815,331.10140059657783,1
53,98.2825229049202,340.7584721734392,1
54,113.48843931556156,188.014130938515,1
55,182.62715582653738,115.63410296606718,1
56,163.03297733019178,182.70089679038185,1
57,171.6175880183415,209.3067406267249,1
58,298.1268468236476,35.60021844227268,1
59,200.54958503963553,433.94629061225106,1
60,593.5627828095428,156.82218663814552,1
61,375.37937243273325,421.0125528684437,1
62,341.5683989199918,144.80083275497427,1
63,502.7413058867714,579.3367931221187,1
64,274.53710688174266,533.3016122653343,1
65,1.7247693779440851,71.51686678074698,1
66,366.1624657977717,538.2832072898044,1
67,553.6217698976967,456.48867608708747,1
68,533.6677939618743,473.6103977126203,1
69,448.74993222871126,109.44032517411955,1
70,227.88357866962318,18.300188395098527,1
71,29.719153905159,445.1623245666438,1
72,450.99823135970723,569.3093130595132,1
73,18.35695364979889,264.124835323831,1
74,486.4054420661535,478.49747106842716,1
75,575.1623199907109,36.890374222934696,1
76,360.5895359227614,584.4222265416055,1
77,183.29681118348975,203.58674131170702,1
78,248.57261915481237,553.1254490927226,1
79,481.0909269618092,201.6742227988672,1
80,287.5208691725114,49.942420408189776,1
81,248.37261906359208,201.45944596961075,1
82,308.471141469626,406.9552353700774,1
83,578.2264516051192,493.43967557663456,1
84,592.3911996207506,53.618918182778316,1
85,394.1203142215355,5.983138692660718,1
86,253.18293645927702,343.0844289731456,1
87,492.4803677634104,261.96706679284966,1
88,64.14812259361005,363.49386388365616,1
89,427.7998399254331,311.4567898565228,1
90,580.3762090464447,105.83833134991724,1
91,435.50773515341484,574.0532584636306,1
92,428.5303792522862,215.01190145741347,1
93,514.1468316106484,139.47274724404872,1
94,365.9954206116363,372.56487687056233,1
95,347.0652596975912,356.04758620929425,1
96,118.60365243960494,535.1063068299188,1
97,322.8927333264841,219.17698410456367,1
98,389.43242500526185,231.65461478869423,1
99,341.3201107048943,304.4009940124779,1
100,412.8120315495809,432.9714374704304,1
101,283.2861174597094,524.6930658699633,1
102,71.19019195213522,381.02541053761826,1
103,138.71886403662754,549.5542913016578,1
104,522.8004307346426,98.61761217627331,1
105,90.57849209096284,242.97219136531308,1
106,286.9220742098693,374.4240587305407,1
107,29.59264937798478,584.4876513738358,1
108,8.172974070766204,523.8803083589788,1
109,143.42788916164207,322.9129334061859,1
110,223.93318157673903,414.98406097018983,1
111,319.8365215214066,456.55134413093526,1
112,432.0818770147879,597.3059102056172,1
113,597.1501595042332,245.9359268457936,1
114,404.8651564144573,241.3001950228554,1
115,298.4526776978862,296.75498722812097,1
116,274.9008200880463,405.3246240524114,1
117,564.8078391501826,409.7439271269929,1
118,383.5326833725392,76.10306359712885,1
119,550.7394268380206,545.756938628291,1
120,553.7562765047138,516.8805421197055,1
121,61.02965498638738,501.5628406288614,1
122,501.50640761628506,289.1321729508854,1
123,367.5678016765264,90.29544399951855,1
124,379.6898671760047,579.9510570820552,1
125,68.57703785426848,542.110167129173,1
126,403.7681880608313,266.24961955187297,1
127,450.1919199778338,114.97069586143176,1
128,247.9169417513528,598.4081531873331,1
129,70.01673988480802,333.3691782526112,1
130,182.2422589993988,583.8410654585656,1
131,53.88605999787536,295.037112587938,1
132,545.0255553448503,165.4589952894581,1
133,5.187842587976765,279.36254878947506,1
134,373.40709167022555,458.8023354607169,1
135,14.383711244289053,507.2350303143604,1
136,83.19437656842922,437.79645852661884,1
137,17.56268498211475,320.5076466190944,1
138,61.0429511000977,298.89678893929084,1
139,566.953683628337,60.52680420543775,1
140,393.9404574287309,560.387686192337,1
141,416.7188323495103,250.5129284715969,1
142,79.83087235851633,42.945588955768436,1
143,97.49896696191031,472.1230343741172,1
144,233.28101739442712,3.4376495951921298,1
145,402.01385895898846,98.50685737752535,1
146,241.63130926190405,55.6903880490275,1
147,159.19824997804835,465.42736450462814,1
148,139.92170603961014,509.73430625987106,1
149,348.90376789604375,73.09884020120874,1
150,338.31608106502534,180.70978024427941,1
151,169.9698473279051,309.8787269322803,1
152,584.9762126742619,435.9990057696467,1
153,439.1131155829239,26.627942597481006,1
154,307.6551670942202,183.20335681181976,1
155,324.7404825644063,146.75560990957217,1
156,23.73032540405679,370.397081882827,1
157,587.4990273206519,428.00839604429797,1
158,464.032330782971,364.0583126691884,1
159,451.04797280789546,455.9065005325974,1
160,381.2151206338415,5.27097614436964,1
161,206.44615429025106,425.1584202723455,1
162,550.093485665155,430.0840129332004,1
163,221.41061153738312,430.51724316188177,1
164,576.4748574340377,474.3947104188452,1
165,547.5111346623208,277.4002458181357,1
166,392.86220070161625,349.71107045416665,1
167,505.77044428443673,172.60859638013963,1
168,544.4917222100967,436.8291350439945,1
169,483.7554914212003,148.6966038334667,1
170,195.65392989860314,141.0642756828181,1
171,53.184241662561924,254.0284938597007,1
172,91.66193735231653,443.1461105414417,1
173,570.5103511442283,77.15882154488094,1
174,366.70160614671113,19.58360122377349,1
175,260.3084955714201,273.7790668250309,1
176,5.822451396719087,480.0464747066967,1
177,452.97052555387245,541.095780488223,1
178,456.10192516346,393.0088677698726,1
179,271.61313402719503,81.9092043092926,1
180,213.7915619534473,106.00031728583193,1
181,18.076683892119735,151.50375279261505,1
182,433.1726446343086,91.13805984197286,1
183,213.91524559867418,561.5435860453305,1
184,393.90487306231427,328.4094709911102,1
185,287.2306304399729,57.876054327903326,1
186,260.7305316362747,105.46543834192545,1
187,566.9559612326789,515.9517550578965,1
188,234.2960837836708,236.07616548887054,1
189,155.34334648472512,381.693363296445,1
190,334.0796850557147,12.99900293361779,1
191,474.280356384871,9.907863856418366,1
192,240.37563582936008,49.24600114906226,1
193,203.02021201127732,215.36984181565273,1
194,396.5186083832464,102.5557678977033,1
195,412.8855623719234,526.9295360253989,1
196,23.400069905801114,66.81350145413556,1
197,460.6622334479295,281.4410606058783,1
198,475.3934887786388,472.2048669283008,1
199,69.30042343435929,308.88649025790437,1
0,172.63822992175452,86.15349414310518,2
1,561.6146450170447,572.4925371534583,2
2,16.188132218770885,589.9902204355277,2
3,24.226710403047605,176.7113720791845,2
4,77.98902554411188,467.40784547395765,2
5,171.4847219618573,557.4187553264721,2
6,66.47205746961448,429.777400672515,2
7,406.0624183196337,71.73413348738964,2
8,101.80921714435716,401.7683792982095,2
9,110.42301116637525,356.8101525674689,2
10,570.3281524990836,42.63670567873765,2
11,442.45598787979293,202.27758399008314,2
12,235.32688361871948,468.40772774202,2
13,562.7215922271779,584.3199700035947,2
14,139.70257914528892,336.7906644941258,2
15,200.69457223329655,21.197573413320114,2
16,253.23591101802558,260.5642230346641,2
17,270.39601119090133,234.94993578190667,2
18,413.49645723640697,147.32647081267763,2
19,211.5596211880993,380.2822415882644,2
20,539.5435789429932,80.32999217543413,2
21,529.356909566426,105.35014441049216,2
22,194.90236870511532,365.5656575847325,2
23,36.26475613185644,375.5425913087183,2
24,403.0917464997639,234.66847817134013,2
25,468.87737098081504,535.1048334293762,2
26,128.48114653949494,450.8805938750841,2
27,492.5196625206288,202.2710116298615,2
28,508.89104350011115,320.1879692812187,2
29,115.65907924767012,556.0601044481303,2
30,4.068420375425687,302.5932374667752,2
31,563.6289197304353,77.66412525867726,2
32,512.9817899398721,543.1813555469968,2
33,263.00867997202664,3.0530388501645764,2
34,49.4469956394509,180.33310706784775,2
35,464.26916124043004,599.7397748249659,2
36,425.1230996107819,259.5941631688291,2
37,349.3036220208534,347.7101901859983,2
38,328.007022471999,493.52481592761427,2
39,182.07659229015837,179.81965590516538,2
40,146.27675795870724,8.481929417121881,2
41,532.0060453332266,163.24259989218268,2
42,365.7980883403968,339.9767299812865,2
43,220.9276603108947,137.74148532492725,2
44,572.3372231356793,16.353522061146677,2
45,279.17142158115087,319.52556103929174,2
46,89.32755125411158,579.0646799362107,2
47,358.66696081533746,190.04339652420424,2
48,214.87469757197073,148.09884112505995,2
49,238.07096837069145,35.5270990642918,2
50,478.41014683579823,599.2242247165725,2
51,466.2105090277752,576.8635084384636,2
52,254.34351673277624,333.5140753230475,2
53,99.95410636597703,344.2363269260215,2
54,116.57177679614061,190.91841401297066,2
55,186.61187547779446,116.87247773887749,2
56,166.33303369278127,184.14693033503008,2
57,174.33551117355086,212.22573244576822,2
58,302.4322460274198,35.40396299573945,2
59,201.12357374927564,438.4185577248591,2
60,596.7452755000326,156.44031197550552,2
61,378.27670422290146,422.92976337880816,2
62,346.14994149906323,144.75112730614595,2
63,506.336945115089,581.451340162895,2
64,276.44265951762384,536.9774059894436,2
65,3.0759409375084763,75.54158739284337,2
66,368.9144017007287,540.8591362024989,2
67,556.9207398144116,459.054207286079,2
68,536.7831279997425,475.79790948392474,2
69,453.0114824419087,109.36662459427104,2
70,231.67643317176163,18.693252723158817,2
71,31.598312100512004,448.66290418824025,2
72,453.58718675020054,571.56314533668,2
73,19.724559044054196,267.4236278656873,2
74,490.5368786327719,481.2940967546821,2
75,579.831685309384,35.58232557403079,2
76,362.85803552614755,586.9447747657723,2
77,187.36993331526813,205.57309992218202,2
78,250.77938155312356,556.0452536250472,2
79,484.0459910907808,202.6388913546009,2
80,291.58584676150394,49.520464337697305,2
81,251.91082129810036,202.90504252165607,2
82,311.10969013843675,409.82258545972087,2
83,581.7156688231356,495.5279005417454,2
84,597.2740698394197,53.900971290986114,2
85,398.7777039644347,6.994063261600412,2
86,256.23588562667385,346.65000365827814,2
87,495.53779210686093,262.6732436915706,2
88,65.644328691456,367.18606521021457,2
89,431.3043676189597,312.9108437963488,2
90,584.3500234996693,106.43203072724722,2
91,437.71620789969614,576.6630797313238,2
92,432.5730214803122,215.88044270097987,2
93,518.127451460412,139.44971139417208,2
94,369.48631828200985,375.6522150265371,2
95,348.9963133419366,359.581259254594,2
96,120.30882998700892,537.8870089359748,2
97,326.7625104777094,221.19793952123925,2
98,392.3892820681732,232.47899402120905,2
99,344.88437316246745,305.8450657561926,2
100,416.2689299552751,434.92135411914546,2
101,286.15034230128447,527.1015620263244,2
102,72.99604336889966,385.0807173586065,2
103,140.15070425577156,552.9591487759336,2
104,526.3460572967472,98.00812321760488,2
105,92.03732652056475,246.83118883396975,2
106,289.974954614567,376.9524164406565,2
107,31.704763011151922,587.3766301973334,2
108,9.133916948927329,528.5372846452912,2
109,144.87392837993707,326.1205357394267,2
110,226.76110575285438,417.40576186743033,2
111,322.89914860559537,459.1296409288303,2
112,434.4216112028343,0.3188840793559393,2
113,0.6868235985519959,245.46969422828306,2
114,408.6651988693206,243.55165012968263,2
115,302.02504061150296,298.89797826630985,2
116,277.5086121173753,408.0191911522123,2
117,568.0593532925759,411.5237554242844,2
118,387.208765517766,75.65697386013468,2
119,553.3430428919426,547.8237846175944,2
120,556.3483458501028,518.6337084873285,2
121,62.23106973462824,505.7549880565919,2
122,504.5815304281492,290.6158317416162,2
123,371.2393688362441,90.18596521433712,2
124,383.6877202919619,582.8332700416452,2
125,69.61539405738019,545.6923223844946,2
126,406.75565850490256,268.916488860061,2
127,454.24839761724195,116.66007040449092,2
128,249.83992622006264,1.4962345923640896,2
129,71.51911741737999,337.14781252661504,2
130,183.22215140248622,587.5694398591465,2
131,54.973327228740644,298.7410294905452,2
132,549.7209939245492,165.3249885275182,2
133,6.450699253873383,283.5236983318979,2
134,376.3475448528866,461.8049720698051,2
135,16.476650684566906,510.72911978844763,2
136,84.1051351427517,441.0770052193523,2
137,19.613824035883972,324.6390598810836,2
138,63.31752541948003,302.6919665283591,2
139,570.5078212810322,60.65373725616704,2
140,397.58308228148553,562.9382801341733,2
141,420.91226063950097,252.43244361831515,2
142,82.92109903937514,45.23288050646749,2
143,98.68357345846023,476.5757590939942,2
144,236.8748160976231,3.1163611735362844,2
145,406.794824094789,98.05112313751687,2
146,245.46553226306793,58.1111867432735,2
147,160.6176193094856,468.9812070852461,2
148,141.67657780162475,513.1050408782544,2
149,352.7105265425998,73.07322545668659,2
150,342.34757151818974,182.1498241271237,2
151,173.29766157761543,312.839378209263,2
152,588.3988822577319,439.8220949136251,2
153,442.58910945754167,27.608213560217383,2
154,310.34827467212455,185.24806321044827,2
155,328.611855325266,146.78481545290074,2
156,25.396947871793873,373.90716406388674,2
157,591.0545798696497,430.1135826792651,2
158,467.2204957059402,365.40121578893604,2
159,454.30365095422036,458.24757830818237,2
160,385.0522202300335,5.542018633338534,2
161,208.24329966214032,427.6012056842694,2
162,553.4442538684422,431.80908780616926,2
163,224.18485759447864,434.0022726672762,2
164,579.8576187809432,476.736351806821,2
165,550.6281536916825,278.1797021727432,2
166,396.8968509834875,352.135770991611,2
167,509.4258966555665,173.1883163675708,2
168,546.6017541827962,439.3504576509574,2
169,487.28140625849034,149.08667528665165,2
170,198.98952870916673,143.05326122939547,2
171,54.539000997691524,257.6517065960988,2
172,93.98499504835162,446.6207836937912,2
173,575.5412210526206,78.40228438793666,2
174,370.64962377361184,20.60646108222705,2
175,263.65575906828514,276.4658728070919,2
176,7.811933436791266,483.61323616668,2
177,455.69977991121857,543.318524358954,2
178,458.9205141177446,395.4524032899855,2
179,275.41662210655744,82.65401462990786,2
180,217.9736822611589,106.5842010556852,2
181,18.762010868788888,154.48984045251996,2
182,437.4947379105392,90.35035875983468,2
183,215.49258275577057,564.4274351165175,2
184,397.60067759538043,329.83762327415496,2
185,291.01211761710533,58.82460779821694,2
186,264.79319525646696,106.11863851933002,2
187,570.5159045713176,517.7528201398713,2
188,237.64403984541127,237.91962848355863,2
189,157.19007430447235,385.46649641671144,2
190,337.5603881153568,13.262202370550783,2
191,478.3504381727555,9.876882310711986,2
192,243.95769201404994,50.079342413964476,2
193,206.70833140952743,217.8379003782897,2
194,399.83651406389373,103.66940159391778,2
195,416.18361196252727,529.3811959554162,2
196,26.763932557108348,70.187870965606,2
197,464.0672949166532,283.0948465620227,2
198,478.8193850292254,474.3842311791608,2
199,71.5961532580387,313.26372761572713,2
0,176.82117592217864,87.31867611161994,3
1,564.0646071123094,574.1197920977304,3
2,16.734607414924042,593.2528170140746,3
3,25.709665421817682,181.93698677514035,3
4,78.83852526949163,471.8678285016354,3
5,173.40063137895356,560.5721458571466,3
6,67.0314261153471,433.26489435693964,3
7,410.341043861756,70.83216629104108,3
8,103.58585346318469,405.2655797321028,3
9,112.03146276537159,360.98700590415325,3
10,573.1409149514153,42.809024420808804,3
11,446.78227501094244,202.5025779717241,3
12,237.97802241173937,472.2280514169059,3
13,565.0125527706183,587.6929445024964,3
14,140.88556011845617,340.9873041398035,3
15,204.8267841661705,21.852448148713414,3
16,255.89833606643924,263.2137556426077,3
17,273.94230878237795,237.19634538706737,3
18,417.3111161822423,148.8777198057487,3
19,214.33545833401686,383.3354479144196,3
20,543.0566439135066,81.01228566486712,3
21,533.5773141308389,106.33419301637731,3
22,197.4056352869837,368.67896070986205,3
23,37.939073972532654,379.36520334513006,3
24,407.0452254892594,235.31026717975516,3
25,472.48097323213307,537.2023686160718,3
26,130.29886426112878,454.30253148005625,3
27,496.62086125933865,203.73326307626215,3
28,512.3280380845997,321.99602899656423,3
29,117.01999338802327,559.6068601064642,3
30,5.3929719376253304,307.1069730636029,3
31,567.0144197501522,78.26099900581809,3
32,515.9752478070009,545.456351254165,3
33,268.22411210466163,3.371183998582196,3
34,51.60724474024239,184.95980749941594,3
35,466.30212372144524,2.9111325499231953,3
36,429.6444969734418,262.15171976403127,3
37,351.78870638358177,349.5871064732901,3
38,330.7307949960685,496.73227526480247,3
39,185.80563142944007,181.5247732616813,3
40,151.2467020411385,8.96635305801675,3
41,535.7993134398866,163.2897317303024,3
42,368.8455006760495,342.1089997510928,3
43,225.30576069997608,138.74439265795183,3
44,575.705444224643,15.853737710459365,3
45,282.4315653613087,322.43615894202327,3
46,90.48544508997044,582.5867056882256,3
47,363.3515647948076,191.78582574787129,3
48,218.61086815067216,150.57330366973946,3
49,241.76248208110007,36.38060793858279,3
50,481.5721628597501,1.7700633862147015,3
51,470.29300082714366,579.6259795779812,3
52,257.4458603264733,335.7927894377651,3
53,101.18183111288403,347.8259963741634,3
54,119.56481593598113,193.9187900972766,3
55,190.70447268949917,117.83841706393824,3
56,169.49317601901237,185.8841778364721,3
57,177.21027717994713,214.98708951312562,3
58,306.64957015347323,34.75641259047161,3
59,201.99266315039677,442.6567479318614,3
60,599.8999924834883,155.66008887486456,3
61,381.02952636004824,425.0555326966223,3
62,350.66528698504436,144.90846937028527,3
63,509.7762330639155,583.7600685698904,3
64,278.8499927372017,540.5609674843042,3
65,4.489190958534033,79.56423817139022,3
66,371.2373530628251,543.5851352964543,3
67,559.8576198628102,462.15862668862565,3
68,539.8191487669021,478.1245026180037,3
69,457.4238896584805,109.05012762034293,3
70,235.36143837397904,19.475648339093304,3
71,32.74283221676105,452.3844979822022,3
72,456.1861305713914,574.1142148021643,3
73,21.86242385436605,270.77058028601374,3
74,494.3875924198599,484.32423455004255,3
75,584.3479388331082,34.97449383113817,3
76,364.87943970324545,589.5079959343885,3
77,191.211398770048,207.81934052751504,3
78,252.42931319296383,559.3677932301263,3
79,487.1091408100015,203.5086854829776,3
80,295.6115334285179,49.40761829473566,3
81,255.56965519197487,204.14114747428283,3
82,314.2210426925835,412.2017188756977,3
83,584.8904797862936,498.1202064190746,3
84,2.0491955974513303,54.430492789749906,3
85,403.30809381227317,7.965792744016201,3
86,259.17146485254034,350.23976890031776,3
87,498.6544312989275,263.3038632228097,3
88,67.20622619437637,370.86841654515786,3
89,434.765499308887,314.4556930837932,3
90,588.3307180512754,106.68515035518035,3
91,439.93968803688836,579.6445590100251,3
92,436.58713647287976,216.84023900689175,3
93,522.114532572439,139.0861626453646,3
94,373.1087246359256,378.45461393730164,3
95,351.13818492950605,362.80811073506925,3
96,121.61107978614523,540.8786198257056,3
97,330.502716321823,223.4662263640204,3
98,395.24844525468853,233.88481469881089,3
99,348.199152757838,307.72910374385094,3
100,419.70662254582425,436.89710229875703,3
